Simulation_1;Simulation_2;Simulation_3;Simulation_4;Simulation_5;Simulation_6;Simulation_7;Simulation_8;Simulation_9;Simulation_10;Simulation_11;Simulation_12;Simulation_13;Simulation_14;Simulation_15;Simulation_16;Simulation_17;Simulation_18;Simulation_19;Simulation_20;Simulation_21;Simulation_22;Simulation_23;Simulation_24;Simulation_25;Simulation_26;Simulation_27;Simulation_28;Simulation_29;Simulation_30;Simulation_31;Simulation_32;Simulation_33;Simulation_34;Simulation_35;Simulation_36;Simulation_37;Simulation_38;Simulation_39;Simulation_40;Simulation_41;Simulation_42;Simulation_43;Simulation_44;Simulation_45;Simulation_46;Simulation_47;Simulation_48;Simulation_49;Simulation_50;Simulation_51;Simulation_52;Simulation_53;Simulation_54;Simulation_55;Simulation_56;Simulation_57;Simulation_58;Simulation_59;Simulation_60;Simulation_61;Simulation_62;Simulation_63;Simulation_64;Simulation_65;Simulation_66;Simulation_67;Simulation_68;Simulation_69;Simulation_70;Simulation_71;Simulation_72;Simulation_73;Simulation_74;Simulation_75;Simulation_76;Simulation_77;Simulation_78;Simulation_79;Simulation_80;Simulation_81;Simulation_82;Simulation_83;Simulation_84;Simulation_85;Simulation_86;Simulation_87;Simulation_88;Simulation_89;Simulation_90;Simulation_91;Simulation_92;Simulation_93;Simulation_94;Simulation_95;Simulation_96;Simulation_97;Simulation_98;Simulation_99;Simulation_100
0,795192281;1,090110663;1,120916535;1,090869723;1,058954586;1,04347287;0,899859586;0,950140788;0,958429406;0,943619714;1,121427576;1,075413945;0,944544242;1,048883756;0,948957083;0,86379252;0,976166559;0,999646664;0,888046871;0,954919011;0,872249425;1,010166557;1,039079759;0,985719982;1,046089136;1,021355851;0,903968329;0,899146564;1,120034616;1,038214261;1,04293139;1,064586502;1,150333393;0,925318932;1,021220925;0,91135461;1,082394518;1,097656054;0,94186113;1,148988333;0,926653805;1,075408001;0,983463823;1,124982827;0,871118325;0,903016737;1,182347033;0,929154628;0,965507694;0,954414027;0,828762886;1,011608868;1,067806332;0,900895652;1,002753509;1,132422683;0,982017257;1,08282999;0,946598814;0,811934168;1,204433514;0,984182835;0,973796858;0,881067664;0,996609643;0,817792006;0,762722614;1,007548699;0,929177653;1,033638618;0,995171415;1,093848484;0,761906547;1,061456454;0,98911137;0,911228168;0,881112192;0,977601586;0,905049725;0,990924906;1,011554271;0,977419083;1,123089398;1,00952155;1,178283158;1,020456604;1,011960766;1,091998893;0,789365137;1,009475925;1,130969232;1,066772822;1,119004701;1,070148843;1,00399521;0,995781911;1,002693518;0,873611317;1,049315042;0,935177057
1,480447958;1,36919043;1,420204049;1,416251173;1,237158896;1,427375754;1,251201701;1,359486304;1,382468701;1,473819454;1,487159901;1,277719892;1,276530748;1,460138722;1,372451545;1,471044308;1,308963565;1,495744176;1,427445512;1,444000276;1,280617899;1,360156478;1,497480421;1,377958011;1,290621961;1,263306298;1,259566447;1,516833689;1,478216502;1,469947187;1,380556925;1,508673937;1,574786838;1,446414211;1,222636379;1,343987148;1,153810958;1,275753743;1,45355582;1,361495584;1,382136453;1,359852075;1,403869747;1,507959934;1,479481553;1,367441411;1,217334111;1,465812214;1,395563177;1,297402129;1,487897777;1,506335922;1,269346605;1,305039322;1,488481245;1,384982458;1,276623861;1,349628383;1,520043716;1,479907008;1,344362771;1,183858429;1,382684085;1,49538301;1,406196257;1,381711197;1,292094736;1,341299646;1,423505142;1,433459773;1,371055219;1,47224019;1,420381012;1,226799187;1,339215446;1,430007079;1,423016108;1,225364681;1,31585184;1,24901821;1,33938838;1,212607665;1,187930834;1,433188565;1,191200595;1,582092775;1,464857489;1,165351677;1,190272762;1,192982098;1,32663909;1,549692543;1,262241729;1,252886448;1,528182165;1,536217539;1,543892569;1,437929711;1,543213783;1,414487436
1,796698282;1,635529461;1,764188733;1,775204259;1,778107212;1,745698793;1,67124851;1,673414351;1,793382871;1,747956504;1,677581912;1,735093778;1,751524297;1,613058655;1,643608249;1,571334265;1,66261693;1,713616623;1,690785969;1,799413785;1,770857011;1,821079048;1,675981727;1,709764543;1,618370172;1,880594449;1,746428112;2,003675633;1,76428178;1,720306544;1,816047711;1,581510925;1,672767285;1,719312502;1,758837344;1,757732211;1,857928947;1,860972015;1,868072762;1,582120657;1,672488852;1,922181833;1,775643536;1,824163041;1,781122692;1,709287734;1,671476694;1,90637303;1,809364114;1,574914568;1,770084312;1,719390899;1,844760393;1,743264487;1,5193981;1,676000348;1,795133043;1,498080604;1,475394533;1,795105468;1,688570517;1,749882401;1,748299862;1,702342367;1,691746967;1,56053755;1,767823747;1,691870336;1,771897468;1,79325452;1,534578077;1,884712128;1,926093229;1,746390349;1,97820239;1,680612934;1,910384704;1,746690195;1,755262719;1,961847078;1,51065982;1,694757419;1,855489188;1,809950654;1,727034161;1,64218522;1,67993939;1,668005382;1,741824918;1,792340631;1,960267616;1,790972796;1,692025409;1,567850672;1,710802174;1,60963076;1,731466199;1,81078128;1,637105614;1,880015605
1,958896562;1,95298868;1,754413687;1,960780933;1,889076967;2,073952299;1,924388683;1,97549001;1,9581725;2,028210408;2,067166382;2,008241505;1,891948607;2,027843311;2,079310808;1,887468822;2,109260027;1,846174901;1,917184982;1,857747;1,856907913;1,670289879;1,899793801;1,918295344;2,110883877;2,012307073;1,890854233;1,968262425;1,894714444;1,926234245;1,950793926;2,030908828;2,128669147;1,898229506;1,911801397;1,852171704;1,850687652;1,996438017;1,976588717;1,887481277;1,909160179;1,895240941;2,001941438;1,981687732;1,850299934;1,883667665;1,907108336;2,075793473;1,900248955;1,970818986;1,90026121;2,04752096;1,928954437;1,918666314;1,876695279;1,777859411;1,952477452;2,065077788;2,008730364;1,993915316;1,845631529;2,120281183;2,067352764;1,821417093;1,784591078;1,759216738;1,980918322;2,156930555;1,841092622;1,9396061;2,039383026;1,946892661;2,095279404;1,8789023;1,994502495;1,926176514;1,928833103;1,983684285;1,898107401;1,917722943;1,99232908;2,044709774;1,857287968;1,843204717;1,989939234;1,962884863;2,078494752;1,840225141;1,927688716;1,932811871;1,918171762;1,923857871;1,867305931;1,773906807;2,059835564;1,950317392;2,138563275;2,141973082;2,069654218;1,990305096
1,50267108;1,713654724;1,691323883;1,677330961;1,754464994;1,728300649;1,783459079;1,62506897;1,654475656;1,740443231;1,856104372;1,67982668;1,684245026;1,920535587;1,85431109;1,584685396;1,608370037;1,539186943;1,679525106;1,75088644;1,692294208;1,667192862;1,677928623;1,686918637;1,84997165;1,605750856;1,632378024;1,751778173;1,518224451;1,550386213;1,611346519;1,524462641;1,558525093;1,597217079;1,815705393;1,435208595;1,845495807;1,653414416;1,721956638;1,509886048;1,722399541;1,772928696;1,752117032;1,60014517;1,619957001;1,736865015;1,58311547;1,62413443;1,831511437;1,844464955;1,6627929;1,732813115;1,663496206;1,708177341;1,681633313;1,619697145;1,626231645;1,64639888;1,732311878;1,696219433;1,855545485;1,665584184;1,654574541;1,570611989;1,524445455;1,523795995;1,748861258;1,79625408;1,661462731;1,647875409;1,62050687;1,64736339;1,64992847;1,662949046;1,64204158;1,725908179;1,710296648;1,602667521;1,805131354;1,697872344;1,825833728;1,695733108;1,721524643;1,58138826;1,73624091;1,735419984;1,66623062;1,633578273;1,69910953;1,769435777;1,678210036;1,57589995;1,800682483;1,624040353;1,732827428;1,690612243;1,792887674;1,511636016;1,759623238;1,800238988
0,993695337;0,952464153;0,991229983;1,071827795;1,05481292;1,039560956;1,089159801;1,055770832;1,062631045;0,841870319;1,079323491;0,836293112;1,027249368;1,032714076;0,771498042;0,962324238;1,053499821;0,948123221;0,834526295;0,951194052;1,054041205;0,827736283;0,798555503;1,10926211;0,945656194;1,106759406;0,992906481;1,157195947;1,138639856;1,081148833;1,117873069;0,896881358;0,930308687;1,253101261;0,699140177;1,037729581;1,165394764;1,123889347;1,039229643;0,768684595;0,936406435;1,183245687;0,93057043;0,941057699;1,034063257;1,019658648;0,981516185;1,037985831;0,770925082;1,044013962;0,802568927;1,07502416;1,141866987;1,033386351;1,015740612;1,136998882;1,057538807;0,981377029;1,15591565;0,878203181;0,885242701;0,934543671;0,82986905;1,021415574;1,26905614;0,775496127;1,155900726;1,117728477;0,911182674;0,902188426;0,808246242;1,029520396;1,122713892;1,133103304;0,971860587;1,012326366;0,970375374;1,170283962;1,035383871;0,948855348;0,968820134;1,032314391;0,901562788;0,898341867;0,916574868;0,858091732;1,094228918;1,038517814;0,929410045;1,0108267;0,824191029;1,237323651;0,9604747;0,959748883;0,915393757;1,023525854;0,887554482;0,979410376;1,032363676;1,22179001
0,377833682;0,200464532;0,336791756;0,324132375;0,436539619;0,272924425;0,444563835;0,528906672;0,223771334;0,3577639;0,256736524;0,580305231;0,317875086;0,412330419;0,40572977;0,216588714;0,324602836;0,526535227;0,380649255;0,265893845;0,547160347;0,326913651;0,226895918;0,47853176;0,249945275;0,473925921;0,30642852;0,255618894;0,381592266;0,250854848;0,381091404;0,449860902;0,292476139;0,428492254;0,258138625;0,468956474;0,372222041;0,429207434;0,548198877;0,311544146;0,497368589;0,369141307;0,395309417;0,492717121;0,313898788;0,250502888;0,343074707;0,455760617;0,389916226;0,460810268;0,392970003;0,435342109;0,318423732;0,46824209;0,345105488;0,462900974;0,433635942;0,274126502;0,288601252;0,203324349;0,421453245;0,320698884;0,319161262;0,29854263;0,358263181;0,321834351;0,413920781;0,498187034;0,446088269;0,444215162;0,408067481;0,372826394;0,470198417;0,528141163;0,299564167;0,242942447;0,410947335;0,343156826;0,453902594;0,441166498;0,321289636;0,392178115;0,384106193;0,48425517;0,284632853;0,458264458;0,318957763;0,332071645;0,360216266;0,41541098;0,503012309;0,349873717;0,574202289;0,47820397;0,435414119;0,481633636;0,490164743;0,478985005;0,415231934;0,315734714
0,457241947;0,227560483;0,482921633;0,270482744;0,380610106;0,463567405;0,328953453;0,317283644;0,363678561;0,326936451;0,453849863;0,346633991;0,361956143;0,289639987;0,476264826;0,418570193;0,305032749;0,325942929;0,476492556;0,386731362;0,318575066;0,113789694;0,399952779;0,334112604;0,186705239;0,245329478;0,516414676;0,54291577;0,429846533;0,320600584;0,308027049;0,420243423;0,474984716;0,400687881;0,268200099;0,215884958;0,281897915;0,449809571;0,320614351;0,2826347;0,32338483;0,589476202;0,228056202;0,413466652;0,301513699;0,258918011;0,324545956;0,391193396;0,363781373;0,28519294;0,198988932;0,504677156;0,348018221;0,405421846;0,250446193;0,546447555;0,506376303;0,503447957;0,476438081;0,434866077;0,224410904;0,393530816;0,16771822;0,300247433;0,247204026;0,217693107;0,49613657;0,335128582;0,37746459;0,481350663;0,534456198;0,490815205;0,316786063;0,461708478;0,378137876;0,539385672;0,352886673;0,382891401;0,208902168;0,28863768;0,450720494;0,385414196;0,433128205;0,355555231;0,523628699;0,26007597;0,359298825;0,327151407;0,374498101;0,335928871;0,53017521;0,295193266;0,205649414;0,55029259;0,474067449;0,307619409;0,421426425;0,277103735;0,42497604;0,3164216
0,178690494;0,271112539;0,110986363;0,134464785;0,380257302;0,333662716;0,359635761;0,355782054;0,359459987;0,446389446;0,403783227;0,342267168;0,211032311;0,470480789;0,237606681;0,364002885;0,302268884;0,407416213;0,325281532;0,513079534;0,290330632;0,50274697;0,406214308;0,432285859;0,563126271;0,304134823;0,314698499;0,500946167;0,30332807;0,374199122;0,238724302;0,455424138;0,219279154;0,17007083;0,255799698;0,508473613;0,169319684;0,555989642;0,296179148;0,318822049;0,471538522;0,331813049;0,480088792;0,330962136;0,458267068;0,508741767;0,425561735;0,433276166;0,462313646;0,414909719;0,363494798;0,326812174;0,455962109;0,305390141;0,314586393;0,407646911;0,394875911;0,30848967;0,462221595;0,346556234;0,242519445;0,342294049;0,408873022;0,280738162;0,392295305;0,464263894;0,388008911;0,425404693;0,289977051;0,341892917;0,360841778;0,227085636;0,308288347;0,311150152;0,406942511;0,291168858;0,411444916;0,361088414;0,570709709;0,447079956;0,294024536;0,319936591;0,342123364;0,50335134;0,381554075;0,340599234;0,475657216;0,396889001;0,424816157;0,266777127;0,487144145;0,280739245;0,374717973;0,535469021;0,44930913;0,472681519;0,239089528;0,249938996;0,275808683;0,428095545
0,4865063;0,462959029;0,540965338;0,215659604;0,509537716;0,528205099;0,43901442;0,423461698;0,426083485;0,424015812;0,605163082;0,287116294;0,502412115;0,265248987;0,532489724;0,347818052;0,247804425;0,436283112;0,338941513;0,44715827;0,300689429;0,482768284;0,38972022;0,436959262;0,395117003;0,495010374;0,39568832;0,259451358;0,324513642;0,410649466;0,367656297;0,328749345;0,411305269;0,220140187;0,465272475;0,369285356;0,537056142;0,346710907;0,452875621;0,210987433;0,36035183;0,415293932;0,531266028;0,514492071;0,322409541;0,313349536;0,570379408;0,335491265;0,321749004;0,464575453;0,56747065;0,564393373;0,478157738;0,326794071;0,319326459;0,26144561;0,161579376;0,307091612;0,436133363;0,277390857;0,359012063;0,535825646;0,371099472;0,284428541;0,360046051;0,404295717;0,49433262;0,292073461;0,416679689;0,606427342;0,46713524;0,438571605;0,384909515;0,243097266;0,586106223;0,274155806;0,35864335;0,240125581;0,249708893;0,374712372;0,406173533;0,342637584;0,415701721;0,53305396;0,325573218;0,281560282;0,434699898;0,358763848;0,193361208;0,450776431;0,454313078;0,348506599;0,15335272;0,490799726;0,583361756;0,224401637;0,318923124;0,4669993;0,418428266;0,385321511
0,440636356;0,427815803;0,416617158;0,498803048;0,428872109;0,530350663;0,444865545;0,384936095;0,65466595;0,424414251;0,48904649;0,407761968;0,361660648;0,256717016;0,341253827;0,477438584;0,460137153;0,3550603;0,449916533;0,308660472;0,377972984;0,429663107;0,300478845;0,318498528;0,388197399;0,303980954;0,393737196;0,342651964;0,516738414;0,282268645;0,50293959;0,495637907;0,343377207;0,472552649;0,538157429;0,440705094;0,662901626;0,363279141;0,528420478;0,338019754;0,393371711;0,370805862;0,423300788;0,422618736;0,321405112;0,427688972;0,475395029;0,427468404;0,43546828;0,251935866;0,409783116;0,282446154;0,529420957;0,215831781;0,418431366;0,354429467;0,224039696;0,473773678;0,514573467;0,506268451;0,497839549;0,627093994;0,486625623;0,205936187;0,400924461;0,355393221;0,467403106;0,286855947;0,199077099;0,302146925;0,406266754;0,229675004;0,517299462;0,39981095;0,611485302;0,310190398;0,478056192;0,402106313;0,503233475;0,50562509;0,46272394;0,455119535;0,517499572;0,381415668;0,48882956;0,471844781;0,338952049;0,513136934;0,487812949;0,385687491;0,338768129;0,301747051;0,383344343;0,532614747;0,175820736;0,411591452;0,351680037;0,338751663;0,478818797;0,522967427
0,587680746;0,494574076;0,376349831;0,503011128;0,575425519;0,297718716;0,33190926;0,594021449;0,409270473;0,48765808;0,493603248;0,475077318;0,471009498;0,262245463;0,599216466;0,408681631;0,464891712;0,363356851;0,40134321;0,40768609;0,275928654;0,401721122;0,467684084;0,372189525;0,348539999;0,429285682;0,103588956;0,368994387;0,379967417;0,720570431;0,523484939;0,507823975;0,413914729;0,480918;0,538582067;0,397447359;0,39583696;0,614867718;0,422349229;0,62228745;0,503097024;0,553657513;0,514079242;0,570891531;0,323160236;0,361342094;0,411442027;0,473389501;0,310892357;0,342429671;0,401411936;0,510385798;0,376029162;0,413265073;0,59718645;0,498966;0,456318576;0,483591232;0,434603305;0,491024511;0,333217929;0,3132243;0,352860307;0,527556972;0,567738824;0,495881675;0,474805962;0,561201693;0,397778456;0,596243299;0,345091082;0,513657666;0,390071532;0,556078102;0,455264952;0,427305577;0,493415149;0,544718575;0,668058376;0,624748585;0,605837661;0,581394418;0,234448901;0,485370906;0,367283113;0,534327386;0,508476171;0,422997346;0,468879689;0,346698219;0,408036487;0,387047584;0,417011403;0,37031466;0,561278921;0,202833832;0,342519567;0,441337452;0,345745574;0,31783415
0,493209563;0,55522863;0,40312829;0,509101516;0,516878378;0,621228219;0,59560904;0,533164579;0,512262938;0,515617944;0,530065851;0,48436938;0,457679786;0,482966654;0,349781077;0,448730106;0,47707558;0,464425316;0,449524521;0,317275217;0,536909169;0,336367549;0,551936815;0,59057615;0,501946084;0,572411611;0,532372574;0,641519089;0,446442087;0,312798706;0,487152124;0,566431622;0,345774331;0,649319032;0,544241025;0,459864633;0,45160515;0,221923443;0,291010631;0,447515689;0,485482504;0,509960008;0,411878119;0,481279844;0,379077258;0,754447546;0,349495273;0,497062097;0,592246785;0,509902901;0,577078542;0,439134401;0,456320055;0,558614577;0,54949652;0,641609529;0,471160234;0,440919897;0,436429581;0,598996412;0,557038249;0,497916103;0,554587115;0,417775435;0,694041237;0,457126258;0,327854506;0,289362394;0,612339127;0,549880819;0,260551707;0,631770946;0,578965118;0,487458321;0,575286205;0,628646172;0,531538925;0,554540089;0,471063741;0,364030026;0,410437735;0,523604401;0,565504991;0,461932909;0,458623102;0,47120632;0,485193183;0,661260009;0,542467123;0,610128887;0,435493546;0,383041891;0,539963274;0,252232132;0,345462459;0,564729566;0,340428686;0,434591604;0,650483125;0,525761268
0,76792121;0,553084091;0,597081009;0,706585686;0,661440313;0,543658771;0,696920574;0,716583826;0,602709886;0,746396548;0,567086228;0,749666159;0,775613525;0,709315341;0,619607807;0,59980148;0,311250452;0,758908584;0,768684113;0,66293465;0,567938045;0,630945147;0,587702547;0,519724588;0,750551468;0,52443283;0,80112857;0,773415305;0,767985787;0,699909174;0,517911069;0,727924402;0,799147596;0,770169141;0,507327316;0,571036412;0,525570375;0,713665059;0,774134171;0,660220268;0,822234412;0,639880862;0,68529804;0,668102941;0,710085371;0,607853971;0,610638322;0,655696131;0,78271544;0,539424178;0,778200526;0,725415327;0,621983005;0,622355112;0,677203208;0,538952027;0,629642571;0,735021321;0,574260497;0,523632275;0,541695523;0,802860271;0,547735194;0,685899309;0,71798039;0,926888176;0,691615017;0,782378548;0,622808245;0,451854068;0,593516484;0,640138233;0,618886491;0,572754046;0,707745097;0,498524911;0,664575125;0,667775518;0,725427453;0,568812856;0,608231082;0,590152608;0,665158789;0,743751301;0,725536236;0,524376788;0,542248373;0,557776101;0,512270508;0,715669541;0,678144074;0,610343308;0,734693954;0,659409193;0,71410045;0,549482204;0,707522218;0,498857302;0,627267787;0,639316833
0,803019205;0,758369826;0,796179158;0,581245345;0,698162903;0,808169491;0,771439523;0,783171311;0,649625934;0,633606104;0,749875511;0,9242966;0,806465827;0,763743377;0,777028234;0,817172044;0,77229821;0,497345442;0,757020437;0,674701456;0,716142595;0,642116701;0,662504786;0,792363144;0,803682111;0,745590419;0,680074992;0,655196666;0,669573053;0,594634995;0,630902047;0,918056921;0,856798874;0,681952932;0,783860757;0,635698242;0,719387903;0,597151606;0,634339391;0,941450054;0,829660472;0,691670371;0,821748345;0,724705533;0,732439127;0,881804112;0,727009562;0,739580658;0,757013833;0,748539122;0,765029137;0,711767291;0,69985958;0,816993771;0,736153012;0,64173191;0,776862916;0,6064036;0,724305022;0,788464272;0,725946143;0,978028073;0,80179399;0,692337671;0,929439395;0,638744775;0,751789208;0,798964265;0,754543101;0,702663683;0,67375297;0,684298445;0,727554207;0,729323909;0,801669542;0,733909502;0,902206729;0,673761814;0,545831222;0,451612103;0,612189626;0,827246224;0,988656593;0,791852744;0,715003002;0,639291883;0,794767512;0,695017827;0,647434998;0,672082134;0,846600301;0,621425474;0,754196904;0,837176667;0,713150071;0,639666486;0,772866611;0,818722507;0,767063579;0,822249018
0,748802294;0,491357043;0,88804272;0,611580302;0,798503763;0,815521932;0,816625184;0,806409823;0,685298717;0,728923167;0,817511351;0,912966573;0,875174095;0,742812844;0,692913684;0,688092462;0,973985212;0,854913873;0,72579029;0,697233613;0,82370733;0,767211379;0,78208694;0,891899721;0,797605308;0,684671008;0,660066642;0,842722106;0,474782231;0,642023157;0,820178911;0,816581746;0,620482181;0,707577924;0,797241921;0,762341185;1,014896078;0,664367082;0,673081158;0,751211499;0,627324594;0,745583134;0,735442867;0,758389184;0,836217939;0,638251676;0,759316916;0,808802117;0,776520623;0,849680989;0,623119232;0,800237159;0,587576523;0,854314077;0,695320097;1,009477952;0,746379154;0,82466527;0,698205455;0,812854074;0,541673595;0,803220071;0,722952993;0,871483155;0,739058151;0,755300665;0,764523672;0,823735972;0,643545525;0,901360945;0,627226994;0,777512346;0,75378965;0,966861533;0,81051671;0,859377652;0,808041128;0,774520705;0,713589565;0,787551688;0,688568875;0,852256096;0,52770813;0,86399239;0,832428157;0,671128534;0,619951669;0,780065848;0,873311333;0,801240518;0,861604957;0,694272993;0,710262791;0,70473682;0,795586637;0,65416855;0,619066291;0,796968308;0,667052302;0,923679869
